sleeve,sym,dir,usd,t0,t1,mins,day,null,alpha
ES:flow,ES,1,5037.5,2026-07-30 09:25:00.874000-04:00,2026-07-31 16:00:00.883000-04:00,1835.00015,2026-07-31,,
ES:flow,ES,1,7012.5,2026-07-30 09:25:00.874000-04:00,2026-08-03 09:25:00.569000-04:00,5759.9949166666665,2026-08-03,,
ES:flow,ES,1,-150.0,2026-08-03 15:59:00-04:00,2026-08-03 15:59:58.526000-04:00,0.9754333333333334,2026-08-03,8.6875,-158.6875
ES:flow,ES,1,1462.5,2026-08-03 16:00:00.603000-04:00,2026-08-04 09:30:04.904000-04:00,1050.0716833333333,2026-08-04,,
ES:flow,ES,1,193.75,2026-08-04 09:32:00.300000-04:00,2026-08-04 09:56:36.866000-04:00,24.609433333333335,2026-08-04,376.625,-182.875
ES:flow,ES,1,2315.625,2026-08-04 09:32:00.300000-04:00,2026-08-05 15:04:50.807000-04:00,1772.8417833333333,2026-08-05,,
ES:flow,ES,1,1245.3125,2026-08-04 09:32:00.300000-04:00,2026-08-05 15:07:58.735000-04:00,1775.9739166666666,2026-08-05,,
ES:flow,ES,1,707.8125,2026-08-04 09:32:00.300000-04:00,2026-08-05 15:59:25.693000-04:00,1827.4232166666666,2026-08-05,,
ES:flow,ES,1,0.0,2026-08-05 15:59:26.209000-04:00,2026-08-05 15:59:26.751000-04:00,0.009033333333333334,2026-08-05,-11.96875,11.96875
ES:flow,ES,1,-1075.0,2026-08-05 15:59:59.911000-04:00,2026-08-06 12:16:02.452000-04:00,1216.04235,2026-08-06,,
ES:flow,ES,1,325.0,2026-08-06 12:18:02.530000-04:00,2026-08-06 15:59:59.987000-04:00,221.95761666666667,2026-08-06,-682.1875,1007.1875
ES:flow,ES,1,912.5,2026-08-06 16:00:00-04:00,2026-08-07 09:29:35.998000-04:00,1049.5999666666667,2026-08-07,,
ES:flow,ES,1,81.25,2026-08-07 09:30:01.909000-04:00,2026-08-07 09:34:22.688000-04:00,4.346316666666667,2026-08-07,18.03125,63.21875
ES:flow,ES,1,303.125,2026-08-07 09:30:01.909000-04:00,2026-08-07 10:22:43.805000-04:00,52.69826666666667,2026-08-07,132.5,170.625
ES:flow,ES,1,689.0625,2026-08-07 09:30:01.909000-04:00,2026-08-07 11:29:46.960000-04:00,119.75085,2026-08-07,0.8125,688.25
ES:flow,ES,1,-36.71875,2026-08-07 09:30:01.909000-04:00,2026-08-07 15:03:10.909000-04:00,333.15,2026-08-07,835.59375,-872.3125
ES:flow,ES,1,187.890625,2026-08-07 09:30:01.909000-04:00,2026-08-07 15:13:00.725000-04:00,342.98026666666664,2026-08-07,910.8437500000001,-722.9531250000001
ES:flow,ES,1,175.1953125,2026-08-07 09:30:01.909000-04:00,2026-08-07 15:59:38.089000-04:00,389.603,2026-08-07,,
ES:flow,ES,1,62.59765625,2026-08-07 09:30:01.909000-04:00,2026-08-07 16:00:00.959000-04:00,389.9841666666667,2026-08-07,,
ES:flow,ES,1,137.548828125,2026-08-07 09:30:01.909000-04:00,2026-08-10 09:32:31.701000-04:00,4322.496533333333,2026-08-10,,
ES:flow,ES,1,-149.951171875,2026-08-07 09:30:01.909000-04:00,2026-08-10 09:52:40.362000-04:00,4342.6408833333335,2026-08-10,,
ES:flow,ES,1,-675.0,2026-08-10 09:55:11.595000-04:00,2026-08-10 12:31:59.961000-04:00,156.8061,2026-08-10,-295.53125,-379.46875
ES:flow,ES,1,112.5,2026-08-10 12:33:59.983000-04:00,2026-08-10 15:20:01.687000-04:00,166.0284,2026-08-10,-364.125,476.625
ES:flow,ES,1,-175.0,2026-08-10 12:33:59.983000-04:00,2026-08-10 15:50:31.548000-04:00,196.52608333333333,2026-08-10,-404.875,229.875
ES:flow,ES,1,62.5,2026-08-10 15:52:54.993000-04:00,2026-08-10 15:59:05.217000-04:00,6.1704,2026-08-10,-6.90625,69.40625
ES:flow,ES,1,187.5,2026-08-10 15:52:54.993000-04:00,2026-08-10 16:00:00.332000-04:00,7.088983333333333,2026-08-10,-1.28125,188.78125
ES:flow,ES,1,-575.0,2026-08-10 15:52:54.993000-04:00,2026-08-11 12:24:55.569000-04:00,1232.0096,2026-08-11,,
ES:flow,ES,1,-268.75,2026-08-11 12:27:26.693000-04:00,2026-08-11 14:06:30.352000-04:00,99.06098333333333,2026-08-11,-534.75,266.0
ES:flow,ES,1,828.125,2026-08-11 12:27:26.693000-04:00,2026-08-12 09:21:46.927000-04:00,1254.3372333333332,2026-08-12,,
ES:flow,ES,1,-517.1875,2026-08-11 12:27:26.693000-04:00,2026-08-12 13:13:27.628000-04:00,1486.0155833333333,2026-08-12,,
ES:flow,ES,1,-121.09375,2026-08-11 12:27:26.693000-04:00,2026-08-12 14:57:22.503000-04:00,1589.9301666666665,2026-08-12,,
ES:flow,ES,1,-460.546875,2026-08-11 12:27:26.693000-04:00,2026-08-12 15:51:17.528000-04:00,1643.84725,2026-08-12,,
ES:flow,ES,1,-217.7734375,2026-08-11 12:27:26.693000-04:00,2026-08-13 07:32:04.533000-04:00,2584.6306666666665,2026-08-13,,
ES:flow,ES,1,1522.36328125,2026-08-11 12:27:26.693000-04:00,2026-08-13 10:27:37.514000-04:00,2760.18035,2026-08-13,,
ES:flow,ES,1,272.36328125,2026-08-11 12:27:26.693000-04:00,2026-08-13 12:45:32.749000-04:00,2898.1009333333336,2026-08-13,,
ES:flow,ES,1,312.5,2026-08-13 12:47:32.523000-04:00,2026-08-13 14:45:42.467000-04:00,118.16573333333334,2026-08-13,-21.75,334.25
ES:flow,ES,1,337.5,2026-08-13 12:47:32.523000-04:00,2026-08-13 14:52:00.657000-04:00,124.4689,2026-08-13,0.84375,336.65625
ES:flow,ES,1,-31.25,2026-08-13 14:53:55.673000-04:00,2026-08-13 15:59:54.366000-04:00,65.97821666666667,2026-08-13,7.9375,-39.1875
ES:flow,ES,1,-9.375,2026-08-13 14:53:55.673000-04:00,2026-08-13 16:00:00.628000-04:00,66.08258333333333,2026-08-13,-10.4375,1.0625
ES:flow,ES,1,-496.875,2026-08-13 14:53:55.673000-04:00,2026-08-14 10:31:28.372000-04:00,1177.5449833333332,2026-08-14,,
ES:flow,ES,1,-87.5,2026-08-14 10:33:27.475000-04:00,2026-08-14 12:25:03.259000-04:00,111.59639999999999,2026-08-14,-268.65625,181.15625
ES:flow,ES,1,-662.5,2026-08-14 10:33:27.475000-04:00,2026-08-14 13:38:21.782000-04:00,184.9051166666667,2026-08-14,-468.65625,-193.84375
ES:flow,ES,1,387.5,2026-08-14 13:40:25.978000-04:00,2026-08-14 15:59:49.988000-04:00,139.40016666666668,2026-08-14,-338.34375,725.84375
ES:flow,ES,1,0.0,2026-08-14 15:59:50.467000-04:00,2026-08-14 15:59:50.467000-04:00,0.0,2026-08-14,,
ES:flow,ES,1,-418.75,2026-08-14 16:00:00.848000-04:00,2026-08-17 10:03:26.810000-04:00,3963.4327,2026-08-17,,
ES:flow,ES,1,-256.25,2026-08-14 16:00:00.848000-04:00,2026-08-17 11:32:53.417000-04:00,4052.8761499999996,2026-08-17,,
ES:flow,ES,1,-3375.0,2026-08-17 11:52:13.457000-04:00,2026-08-18 09:25:00.644000-04:00,1292.78645,2026-08-18,,
ES:flow,ES,1,37.5,2026-08-18 09:27:16.535000-04:00,2026-08-18 09:32:35.865000-04:00,5.322166666666666,2026-08-18,-4.03125,41.53125
ES:flow,ES,1,-87.5,2026-08-18 09:37:29.124000-04:00,2026-08-18 12:28:06.943000-04:00,170.63031666666666,2026-08-18,-135.96875,48.46875
ES:flow,ES,1,131.25,2026-08-18 12:31:02.241000-04:00,2026-08-18 12:50:55.048000-04:00,19.880116666666666,2026-08-18,-21.46875,152.71875
ES:flow,ES,1,-456.25,2026-08-18 12:31:02.241000-04:00,2026-08-18 14:01:59.809000-04:00,90.95946666666667,2026-08-18,-109.87499999999999,-346.375
ES:flow,ES,1,168.75,2026-08-18 14:05:53.294000-04:00,2026-08-18 14:16:04.674000-04:00,10.189666666666666,2026-08-18,-13.5625,182.3125
ES:flow,ES,1,243.75,2026-08-18 14:05:53.294000-04:00,2026-08-18 14:23:20.721000-04:00,17.457116666666664,2026-08-18,-15.125,258.875
ES:flow,ES,1,-112.5,2026-08-18 14:25:11.383000-04:00,2026-08-18 15:45:35.408000-04:00,80.40041666666666,2026-08-18,-104.75000000000001,-7.749999999999986
ES:flow,ES,1,-25.0,2026-08-18 15:48:18.595000-04:00,2026-08-18 15:50:42.734000-04:00,2.4023166666666667,2026-08-18,0.8125,-25.8125
ES:flow,ES,1,-143.75,2026-08-18 15:52:31.956000-04:00,2026-08-18 15:59:57.033000-04:00,7.41795,2026-08-18,-10.90625,-132.84375
ES:flow,ES,1,-28.125,2026-08-18 15:52:31.956000-04:00,2026-08-18 16:00:00.684000-04:00,7.478800000000001,2026-08-18,-12.5,-15.625
ES:flow,ES,1,571.875,2026-08-18 15:52:31.956000-04:00,2026-08-19 09:50:13.823000-04:00,1077.6977833333333,2026-08-19,,
ES:flow,ES,1,1550.0,2026-08-19 09:53:08.929000-04:00,2026-08-19 11:02:06.483000-04:00,68.95923333333333,2026-08-19,-26.875,1576.875
ES:flow,ES,1,-300.0,2026-08-19 11:11:10.340000-04:00,2026-08-19 11:48:14.833000-04:00,37.07488333333333,2026-08-19,-3.75,-296.25
ES:flow,ES,1,150.0,2026-08-19 11:11:10.340000-04:00,2026-08-19 12:09:32.770000-04:00,58.37383333333333,2026-08-19,-23.25,173.25
ES:flow,ES,1,-725.0,2026-08-19 11:11:10.340000-04:00,2026-08-19 15:35:26.630000-04:00,264.2715,2026-08-19,-484.875,-240.125
ES:flow,ES,1,-787.5,2026-08-19 15:41:59.695000-04:00,2026-08-20 12:36:45.952000-04:00,1254.7709499999999,2026-08-20,,
ES:flow,ES,1,-2525.0,2026-08-19 15:41:59.695000-04:00,2026-08-20 15:55:30.913000-04:00,1453.5203,2026-08-20,,
ES:flow_fixed,ES,-1,812.5,2026-07-31 15:59:59.871000-04:00,2026-07-31 16:59:59.942000-04:00,60.00118333333333,2026-07-31,-553.0,1365.5
ES:flow_fixed,ES,1,0.0,2026-08-13 15:59:59.955000-04:00,2026-08-13 16:00:00-04:00,0.00075,2026-08-13,3.78125,-3.78125
ES:flow_fixed,ES,1,50.0,2026-08-13 16:00:00.628000-04:00,2026-08-13 16:01:59.636000-04:00,1.9834666666666665,2026-08-13,0.3125,49.6875
ES:flow_fixed,ES,1,-25.0,2026-08-20 16:00:00.596000-04:00,2026-08-20 16:00:01.150000-04:00,0.009233333333333335,2026-08-20,-4.65625,-20.34375
ES:flow_fixed,ES,1,-12.5,2026-08-20 16:00:01.643000-04:00,2026-08-20 16:03:43.513000-04:00,3.6978333333333335,2026-08-20,-11.25,-1.25
ES:flow_lg,ES,1,-187.5,2026-08-17 09:56:51.761000-04:00,2026-08-17 10:03:26.810000-04:00,6.584149999999999,2026-08-17,-34.125,-153.375
ES:flow_lg,ES,-1,62.5,2026-08-17 11:32:53.417000-04:00,2026-08-17 11:52:13.457000-04:00,19.334,2026-08-17,67.8125,-5.3125
ES:flow_lg,ES,-1,37.5,2026-08-18 09:25:00.644000-04:00,2026-08-18 09:27:16.535000-04:00,2.26485,2026-08-18,-6.09375,43.59375
ES:flow_lg,ES,-1,100.0,2026-08-18 09:32:35.865000-04:00,2026-08-18 09:37:29.124000-04:00,4.88765,2026-08-18,12.71875,87.28125
ES:flow_lg,ES,-1,25.0,2026-08-18 12:28:06.943000-04:00,2026-08-18 12:31:02.241000-04:00,2.9216333333333333,2026-08-18,14.09375,10.90625
ES:flow_lg,ES,1,-12.5,2026-08-18 12:48:56.800000-04:00,2026-08-18 12:50:55.048000-04:00,1.9708,2026-08-18,0.40625,-12.90625
ES:flow_lg,ES,-1,12.5,2026-08-18 14:01:59.809000-04:00,2026-08-18 14:05:53.294000-04:00,3.8914166666666667,2026-08-18,8.40625,4.09375
ES:flow_lg,ES,1,62.5,2026-08-18 14:14:04.819000-04:00,2026-08-18 14:16:04.674000-04:00,1.9975833333333335,2026-08-18,-6.59375,69.09375
ES:flow_lg,ES,-1,50.0,2026-08-18 14:23:20.721000-04:00,2026-08-18 14:25:11.383000-04:00,1.8443666666666667,2026-08-18,7.062499999999999,42.9375
ES:flow_lg,ES,-1,75.0,2026-08-18 15:45:35.408000-04:00,2026-08-18 15:48:18.595000-04:00,2.7197833333333334,2026-08-18,10.78125,64.21875
ES:flow_lg,ES,-1,-50.0,2026-08-18 15:50:42.734000-04:00,2026-08-18 15:52:31.956000-04:00,1.8203666666666665,2026-08-18,-1.4375,-48.5625
ES:flow_lg,ES,1,-25.0,2026-08-18 15:59:56.495000-04:00,2026-08-18 15:59:57.033000-04:00,0.008966666666666668,2026-08-18,2.375,-27.375
ES:flow_lg,ES,1,37.5,2026-08-18 15:59:57.534000-04:00,2026-08-18 16:00:00.684000-04:00,0.0525,2026-08-18,-2.03125,39.53125
ES:flow_lg,ES,-1,-225.0,2026-08-19 09:50:13.823000-04:00,2026-08-19 09:53:08.929000-04:00,2.918433333333333,2026-08-19,-11.6875,-213.3125
ES:flow_lg,ES,-1,287.5,2026-08-19 11:02:06.483000-04:00,2026-08-19 11:11:10.340000-04:00,9.064283333333332,2026-08-19,18.375,269.125
ES:flow_lg,ES,1,-50.0,2026-08-19 11:47:00.388000-04:00,2026-08-19 11:48:14.833000-04:00,1.2407499999999998,2026-08-19,-2.40625,-47.59375
ES:flow_lg,ES,1,162.5,2026-08-19 12:03:25.646000-04:00,2026-08-19 12:09:32.770000-04:00,6.118733333333334,2026-08-19,1.4375,161.0625
ES:flow_lg,ES,-1,200.0,2026-08-19 15:35:26.630000-04:00,2026-08-19 15:41:59.695000-04:00,6.551083333333334,2026-08-19,10.78125,189.21875
ES:flow_lg,ES,1,50.0,2026-08-20 12:34:46.973000-04:00,2026-08-20 12:36:45.952000-04:00,1.9829833333333333,2026-08-20,-12.812499999999998,62.8125
ES:flow_lg,ES,-1,212.5,2026-08-20 15:55:30.913000-04:00,2026-08-20 15:57:34.564000-04:00,2.06085,2026-08-20,8.03125,204.46875
ES:ibs,ES,-1,-11350.0,2026-07-31 15:59:00-04:00,2026-08-05 15:59:00-04:00,7200.0,2026-08-05,,
ES:ibs,ES,-1,1737.5,2026-08-07 15:59:00-04:00,2026-08-11 15:59:00-04:00,5760.0,2026-08-11,,
ES:ignition,ES,1,-300.0,2026-07-30 09:30:00.914000-04:00,2026-07-30 09:30:26.860000-04:00,0.43243333333333334,2026-07-30,1.6875,-301.6875
ES:ignition,ES,-1,-312.5,2026-07-31 15:59:59.871000-04:00,2026-07-31 16:00:08.660000-04:00,0.14648333333333333,2026-07-31,-5.3125,-307.1875
ES:ignition,ES,-1,-150.0,2026-08-03 14:50:54.526000-04:00,2026-08-03 15:00:53.316000-04:00,9.979833333333334,2026-08-03,-86.3125,-63.6875
ES:ignition,ES,-1,-0.0,2026-08-03 15:59:45.506000-04:00,2026-08-03 15:59:46.087000-04:00,0.009683333333333332,2026-08-03,-8.28125,8.28125
ES:ignition,ES,1,450.0,2026-08-04 09:53:40.396000-04:00,2026-08-04 10:03:40.453000-04:00,10.00095,2026-08-04,135.21875,314.78125
ES:ignition,ES,-1,-12.5,2026-08-05 16:02:00.661000-04:00,2026-08-05 16:02:01.152000-04:00,0.008183333333333332,2026-08-05,4.0,-16.5
ES:ignition,ES,-1,-312.5,2026-08-06 15:50:00.207000-04:00,2026-08-06 15:54:13.381000-04:00,4.219566666666667,2026-08-06,-5.65625,-306.84375
ES:ignition,ES,1,-75.0,2026-08-10 09:30:00.922000-04:00,2026-08-10 09:34:48.717000-04:00,4.796583333333333,2026-08-10,0.375,-75.375
ES:ignition,ES,-1,-275.0,2026-08-10 09:50:49.753000-04:00,2026-08-10 09:59:49.664000-04:00,8.998516666666665,2026-08-10,18.9375,-293.9375
ES:ignition,ES,-1,-337.5,2026-08-10 12:31:59.961000-04:00,2026-08-10 12:32:07.948000-04:00,0.13311666666666666,2026-08-10,5.28125,-342.78125
ES:ignition,ES,-1,112.5,2026-08-10 15:50:00.911000-04:00,2026-08-10 15:59:00-04:00,8.984816666666667,2026-08-10,16.96875,95.53125
ES:ignition,ES,-1,-50.0,2026-08-11 15:50:00.869000-04:00,2026-08-11 15:59:00-04:00,8.985516666666665,2026-08-11,26.5,-76.5
ES:ignition,ES,-1,150.0,2026-08-12 15:50:00.816000-04:00,2026-08-12 15:59:00-04:00,8.9864,2026-08-12,14.59375,135.40625
ES:ignition,ES,-1,12.5,2026-08-18 16:00:00.684000-04:00,2026-08-18 16:00:01.189000-04:00,0.008416666666666666,2026-08-18,7.03125,5.46875
ES:ignition,ES,-1,462.5,2026-08-19 09:30:00.796000-04:00,2026-08-19 09:40:00.410000-04:00,9.993566666666668,2026-08-19,9.34375,453.15625
ES:ignition,ES,-1,100.0,2026-08-19 09:48:47.997000-04:00,2026-08-19 09:53:13.580000-04:00,4.426383333333334,2026-08-19,-5.6875,105.6875
ES:ignition,ES,-1,-137.5,2026-08-19 15:50:00.882000-04:00,2026-08-19 15:59:00-04:00,8.9853,2026-08-19,22.5,-160.0
ES:ignition,ES,-1,137.5,2026-08-20 15:55:00.786000-04:00,2026-08-20 15:59:00-04:00,3.9869,2026-08-20,29.062500000000004,108.4375
ES:ignition,ES,-1,75.0,2026-08-20 15:59:00.858000-04:00,2026-08-20 16:09:00.505000-04:00,9.994116666666667,2026-08-20,52.25,22.75
ES:ignition_fixed,ES,1,-150.0,2026-07-30 09:30:00.914000-04:00,2026-07-30 09:30:20.570000-04:00,0.3276,2026-07-30,15.281249999999998,-165.28125
ES:ignition_fixed,ES,-1,-137.5,2026-07-31 15:59:59.871000-04:00,2026-07-31 16:09:58.879000-04:00,9.983466666666667,2026-07-31,-15.687499999999998,-121.8125
ES:ignition_fixed,ES,-1,-150.0,2026-08-03 14:50:54.526000-04:00,2026-08-03 15:00:53.316000-04:00,9.979833333333334,2026-08-03,-85.8125,-64.1875
ES:ignition_fixed,ES,-1,-0.0,2026-08-03 15:59:45.506000-04:00,2026-08-03 15:59:46.087000-04:00,0.009683333333333332,2026-08-03,-7.5,7.5
ES:ignition_fixed,ES,1,137.5,2026-08-04 09:53:40.396000-04:00,2026-08-04 09:54:59.422000-04:00,1.3171,2026-08-04,20.5,117.0
ES:ignition_fixed,ES,-1,-12.5,2026-08-05 16:02:00.661000-04:00,2026-08-05 16:02:01.152000-04:00,0.008183333333333332,2026-08-05,2.59375,-15.09375
ES:ignition_fixed,ES,-1,50.0,2026-08-06 15:50:00.207000-04:00,2026-08-06 15:50:23.535000-04:00,0.3888,2026-08-06,-9.0,59.0
ES:ignition_fixed,ES,1,75.0,2026-08-10 09:30:00.922000-04:00,2026-08-10 09:30:21.224000-04:00,0.33836666666666665,2026-08-10,-2.125,77.125
ES:ignition_fixed,ES,-1,112.5,2026-08-10 09:50:49.753000-04:00,2026-08-10 09:52:27.443000-04:00,1.6281666666666665,2026-08-10,-5.53125,118.03125
ES:ignition_fixed,ES,-1,-250.0,2026-08-10 12:31:59.961000-04:00,2026-08-10 12:32:04.898000-04:00,0.08228333333333333,2026-08-10,0.09375,-250.09375
ES:ignition_fixed,ES,-1,187.5,2026-08-10 15:50:00.911000-04:00,2026-08-10 15:52:07.765000-04:00,2.1142333333333334,2026-08-10,-2.78125,190.28125
ES:ignition_fixed,ES,-1,62.5,2026-08-11 15:50:00.869000-04:00,2026-08-11 15:50:10.599000-04:00,0.16216666666666668,2026-08-11,5.25,57.25
ES:ignition_fixed,ES,-1,125.0,2026-08-12 15:50:00.816000-04:00,2026-08-12 15:51:27.640000-04:00,1.4470666666666667,2026-08-12,-0.1875,125.1875
ES:ignition_fixed,ES,-1,12.5,2026-08-18 16:00:00.684000-04:00,2026-08-18 16:00:01.189000-04:00,0.008416666666666666,2026-08-18,-0.0625,12.5625
ES:ignition_fixed,ES,-1,450.0,2026-08-19 09:30:00.796000-04:00,2026-08-19 09:39:50.996000-04:00,9.836666666666668,2026-08-19,40.5625,409.4375
ES:ignition_fixed,ES,-1,187.5,2026-08-19 09:48:47.997000-04:00,2026-08-19 09:48:56.827000-04:00,0.14716666666666667,2026-08-19,2.875,184.625
ES:ignition_fixed,ES,-1,-137.5,2026-08-19 15:50:00.882000-04:00,2026-08-19 15:59:00-04:00,8.9853,2026-08-19,40.96875,-178.46875
ES:ignition_fixed,ES,-1,137.5,2026-08-20 15:55:00.786000-04:00,2026-08-20 15:59:00-04:00,3.9869,2026-08-20,21.0,116.5
ES:ignition_fixed,ES,-1,-187.5,2026-08-20 15:59:00.858000-04:00,2026-08-20 16:01:52.842000-04:00,2.8664,2026-08-20,19.03125,-206.53125
ES:ignition_lg,ES,-1,12.5,2026-08-18 16:00:00.684000-04:00,2026-08-18 16:00:01.189000-04:00,0.008416666666666666,2026-08-18,5.53125,6.96875
ES:ignition_lg,ES,-1,462.5,2026-08-19 09:30:00.796000-04:00,2026-08-19 09:40:00.410000-04:00,9.993566666666668,2026-08-19,26.59375,435.90625
ES:ignition_lg,ES,-1,100.0,2026-08-19 09:48:47.997000-04:00,2026-08-19 09:53:13.580000-04:00,4.426383333333334,2026-08-19,4.9375,95.0625
ES:ignition_lg,ES,-1,-137.5,2026-08-19 15:50:00.882000-04:00,2026-08-19 15:59:00-04:00,8.9853,2026-08-19,34.75,-172.25
ES:ignition_lg,ES,-1,137.5,2026-08-20 15:55:00.786000-04:00,2026-08-20 15:59:00-04:00,3.9869,2026-08-20,26.03125,111.46875
ES:ignition_lg,ES,-1,75.0,2026-08-20 15:59:00.858000-04:00,2026-08-20 16:09:00.505000-04:00,9.994116666666667,2026-08-20,76.9375,-1.9375
ES:onbreak,ES,1,-1600.0,2026-07-30 10:00:00-04:00,2026-07-30 11:01:00-04:00,61.0,2026-07-30,385.46875,-1985.46875
ES:onbreak,ES,-1,387.5,2026-07-31 10:00:00-04:00,2026-07-31 10:36:00-04:00,36.0,2026-07-31,-227.40625,614.90625
ES:onbreak,ES,1,587.5,2026-07-31 15:18:00-04:00,2026-07-31 15:59:00-04:00,41.0,2026-07-31,254.84375,332.65625
ES:onbreak,ES,1,2100.0,2026-08-03 10:00:00-04:00,2026-08-03 15:59:00-04:00,359.0,2026-08-03,3166.15625,-1066.15625
ES:onbreak,ES,1,-3632.8125,2026-08-04 10:00:00-04:00,2026-08-06 08:23:00.553000-04:00,2783.009216666667,2026-08-06,,
ES:onbreak,ES,-1,-7532.8125,2026-08-06 08:23:00.553000-04:00,2026-08-06 10:03:00-04:00,99.99078333333334,2026-08-06,267.0,-7799.8125
ES:onbreak,ES,-1,106.25,2026-08-06 10:04:00-04:00,2026-08-06 10:51:00-04:00,47.0,2026-08-06,147.53125,-41.28125
ES:onbreak,ES,-1,-1493.75,2026-08-06 10:04:00-04:00,2026-08-07 11:24:00-04:00,1520.0,2026-08-07,,
ES:onbreak,ES,-1,-737.5,2026-08-07 11:42:00-04:00,2026-08-10 10:32:00-04:00,4250.0,2026-08-10,,
ES:onbreak,ES,-1,137.5,2026-08-10 10:35:00-04:00,2026-08-10 12:33:00-04:00,118.0,2026-08-10,203.0625,-65.5625
ES:onbreak,ES,-1,106.25,2026-08-10 10:35:00-04:00,2026-08-11 11:21:00-04:00,1486.0,2026-08-11,,
ES:onbreak,ES,-1,-2406.25,2026-08-10 10:35:00-04:00,2026-08-13 10:00:00-04:00,4285.0,2026-08-13,,
ES:onbreak,ES,-1,656.25,2026-08-13 10:50:00-04:00,2026-08-14 14:51:00-04:00,1681.0,2026-08-14,,
ES:onbreak,ES,-1,2115.625,2026-08-13 10:50:00-04:00,2026-08-17 19:28:02.876000-04:00,6278.047933333333,2026-08-17,,
ES:onbreak,ES,-1,2020.3125,2026-08-13 10:50:00-04:00,2026-08-18 11:04:00-04:00,7214.0,2026-08-18,,
ES:onbreak,ES,-1,-29.6875,2026-08-13 10:50:00-04:00,2026-08-19 11:00:00-04:00,8650.0,2026-08-19,,
ES:onbreak,ES,-1,3056.25,2026-08-19 11:09:00-04:00,2026-08-20 15:59:00-04:00,1730.0,2026-08-20,,
ES:onbreak_2p,ES,1,-1600.0,2026-07-30 10:00:00-04:00,2026-07-30 11:01:00-04:00,61.0,2026-07-30,368.75,-1968.75
ES:onbreak_2p,ES,-1,-462.5,2026-07-31 10:00:00-04:00,2026-07-31 10:54:00-04:00,54.0,2026-07-31,-451.0,-11.5
ES:onbreak_2p,ES,1,587.5,2026-07-31 15:18:00-04:00,2026-07-31 15:59:00-04:00,41.0,2026-07-31,267.9375,319.5625
ES:onbreak_2p,ES,1,1337.5,2026-08-03 10:00:00-04:00,2026-08-03 12:50:00-04:00,170.0,2026-08-03,1267.4375,70.0625
ES:onbreak_2p,ES,1,0.0,2026-08-04 10:00:00-04:00,2026-08-06 08:23:00.553000-04:00,2783.009216666667,2026-08-06,,
ES:onbreak_2p,ES,1,-325.0,2026-08-06 10:03:00-04:00,2026-08-06 10:04:00-04:00,1.0,2026-08-06,-6.09375,-318.90625
ES:onbreak_2p,ES,-1,-150.0,2026-08-06 10:50:00-04:00,2026-08-06 10:51:00-04:00,1.0,2026-08-06,0.53125,-150.53125
ES:onbreak_2p,ES,1,-200.0,2026-08-07 11:24:00-04:00,2026-08-07 11:42:00-04:00,18.0,2026-08-07,52.625,-252.625
ES:onbreak_2p,ES,1,-137.5,2026-08-10 10:32:00-04:00,2026-08-10 10:35:00-04:00,3.0,2026-08-10,-4.28125,-133.21875
ES:onbreak_2p,ES,-1,-450.0,2026-08-10 12:32:00-04:00,2026-08-10 12:33:00-04:00,1.0,2026-08-10,6.5625,-456.5625
ES:onbreak_2p,ES,-1,-150.0,2026-08-11 11:19:00-04:00,2026-08-11 11:21:00-04:00,2.0,2026-08-11,10.53125,-160.53125
ES:onbreak_2p,ES,1,-612.5,2026-08-13 10:00:00-04:00,2026-08-13 11:28:00-04:00,88.0,2026-08-13,23.71875,-636.21875
ES:onbreak_2p,ES,-1,775.0,2026-08-14 10:22:00-04:00,2026-08-14 11:53:00-04:00,91.0,2026-08-14,212.0625,562.9375
ES:onbreak_2p24,ES,1,-1600.0,2026-07-30 10:00:00-04:00,2026-07-30 11:01:00-04:00,61.0,2026-07-30,375.5,-1975.5
ES:onbreak_2p24,ES,-1,-462.5,2026-07-31 10:00:00-04:00,2026-07-31 10:54:00-04:00,54.0,2026-07-31,-426.375,-36.125
ES:onbreak_2p24,ES,1,587.5,2026-07-31 15:18:00-04:00,2026-07-31 15:59:00-04:00,41.0,2026-07-31,244.6875,342.8125
ES:onbreak_2p24,ES,1,1112.5,2026-08-03 10:00:00-04:00,2026-08-03 12:11:00-04:00,131.0,2026-08-03,1013.46875,99.03125
ES:onbreak_2p24,ES,1,0.0,2026-08-04 10:00:00-04:00,2026-08-05 12:23:00.074000-04:00,1583.0012333333332,2026-08-05,,
ES:onbreak_2p24,ES,1,-325.0,2026-08-06 10:03:00-04:00,2026-08-06 10:04:00-04:00,1.0,2026-08-06,0.8125,-325.8125
ES:onbreak_2p24,ES,-1,-150.0,2026-08-06 10:50:00-04:00,2026-08-06 10:51:00-04:00,1.0,2026-08-06,-0.125,-149.875
ES:onbreak_2p24,ES,1,-200.0,2026-08-07 11:24:00-04:00,2026-08-07 11:42:00-04:00,18.0,2026-08-07,45.46875,-245.46875
ES:onbreak_2p24,ES,1,-137.5,2026-08-10 10:32:00-04:00,2026-08-10 10:35:00-04:00,3.0,2026-08-10,9.78125,-147.28125
ES:onbreak_2p24,ES,-1,-450.0,2026-08-10 12:32:00-04:00,2026-08-10 12:33:00-04:00,1.0,2026-08-10,-6.5,-443.5
ES:onbreak_2p24,ES,-1,-150.0,2026-08-11 11:19:00-04:00,2026-08-11 11:21:00-04:00,2.0,2026-08-11,8.53125,-158.53125
