night,month,hr,dir,extent,dur_min,vol,aligned_aggr,cpp,wdx,gap_share,start_px,start_tags,end_tags
2025-03-10,2025-03,22,-1,11.25,0.6,1284,0.28,114.0,0.73,0.0,5735.5,-,"VW-2s,ONL"
2025-03-10,2025-03,22,1,17.25,28.2,11139,0.03,646.0,0.79,0.0,5724.25,"VW-2s,ONL",-
2025-03-10,2025-03,22,-1,30.5,19.8,8253,0.12,271.0,0.79,0.0,5741.5,-,"VW-3s,ONL"
2025-03-10,2025-03,23,1,27.0,16.6,8982,0.07,333.0,0.77,0.0,5711.0,"VW-3s,ONL",-
2025-03-10,2025-03,23,-1,9.75,24.7,5732,0.04,588.0,0.8,0.0,5738.0,-,-
2025-03-10,2025-03,23,1,11.5,19.5,7193,-0.0,625.0,0.81,0.0,5728.25,-,-
2025-03-10,2025-03,0,-1,13.25,20.3,10458,-0.01,789.0,0.8,0.0,5739.75,-,-
2025-03-10,2025-03,0,1,28.5,131.3,30398,-0.03,1067.0,0.79,0.0,5726.5,-,ONH
2025-03-10,2025-03,2,-1,10.5,45.8,6108,0.07,582.0,0.8,0.0,5755.0,ONH,dP
2025-03-10,2025-03,3,1,12.5,61.2,5986,0.07,479.0,0.79,0.0,5744.5,dP,ONH
2025-03-10,2025-03,4,-1,15.75,87.3,10107,0.03,642.0,0.8,0.0,5757.0,ONH,-
2025-03-10,2025-03,5,1,12.5,74.2,9463,0.04,757.0,0.81,0.0,5741.25,-,-
2025-03-10,2025-03,7,-1,11.5,16.1,3389,0.09,295.0,0.83,0.0,5753.75,-,-
2025-03-10,2025-03,7,1,8.5,15.9,2770,0.02,326.0,0.83,0.0,5742.25,-,-
2025-03-10,2025-03,7,-1,25.75,39.8,17541,0.08,681.0,0.84,0.0,5750.75,-,-
2025-03-10,2025-03,8,1,8.75,10.2,5359,0.05,612.0,0.88,0.0,5725.0,-,-
2025-03-10,2025-03,8,-1,30.75,32.6,24186,0.1,787.0,0.85,0.0,5733.75,-,"dS1,ONL"
2025-03-10,2025-03,9,1,12.75,6.8,4031,0.15,316.0,0.85,0.0,5703.0,"dS1,ONL",-
2025-03-10,2025-03,9,-1,10.75,6.5,2493,0.09,232.0,0.86,0.0,5715.75,-,ONL
2025-03-10,2025-03,9,1,26.25,33.9,16943,0.08,645.0,0.84,0.0,5705.0,ONL,-
2025-03-10,2025-03,9,-1,17.25,9.4,5655,0.15,328.0,0.84,0.0,5731.25,-,-
2025-03-10,2025-03,9,1,10.75,3.5,2362,0.19,220.0,0.84,0.0,5714.0,-,-
2025-03-10,2025-03,10,-1,18.75,48.5,20490,0.01,1093.0,0.85,0.0,5724.75,-,VW-2s
2025-03-10,2025-03,10,1,10.5,13.7,6579,0.11,627.0,0.81,0.0,5706.0,VW-2s,-
2025-03-10,2025-03,11,-1,13.0,2.0,3177,0.2,244.0,0.86,0.0,5716.5,-,"dS1,VW-2s,ONL"
2025-03-10,2025-03,11,1,19.5,21.1,12012,0.08,616.0,0.84,0.0,5703.5,"dS1,VW-2s,ONL",-
2025-03-10,2025-03,11,-1,31.5,46.6,29909,0.09,949.0,0.79,0.0,5723.0,-,ONL
2025-03-10,2025-03,12,1,12.0,9.1,8847,0.13,737.0,0.79,0.0,5691.5,ONL,dS1
2025-03-10,2025-03,12,-1,16.0,14.1,14458,0.09,904.0,0.76,0.0,5703.5,dS1,ONL
2025-03-11,2025-03,22,1,5.25,4.8,2774,0.06,528.0,0.75,0.0,5620.5,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW2s,ONH"
2025-03-11,2025-03,22,-1,20.0,7.2,4832,0.13,242.0,0.73,0.0,5625.75,"VW2s,ONH","VW-2s,ONL"
2025-03-11,2025-03,22,1,19.0,29.0,17055,-0.0,898.0,0.73,0.0,5605.75,"VW-2s,ONL","VW2s,ONH"
2025-03-11,2025-03,22,-1,32.25,39.0,10252,0.12,318.0,0.8,0.0,5624.75,"VW2s,ONH",ONL
2025-03-11,2025-03,23,1,12.25,7.6,2460,0.09,201.0,0.84,0.0,5592.5,ONL,-
2025-03-11,2025-03,23,-1,16.5,3.4,1503,0.15,91.0,0.82,0.0,5604.75,-,"VW-3s,ONL"
2025-03-11,2025-03,23,1,9.25,3.1,1332,0.08,144.0,0.87,0.0,5588.25,"VW-3s,ONL",-
2025-03-11,2025-03,23,-1,13.0,1.4,1014,0.25,78.0,0.84,0.0,5597.5,-,"VW-3s,ONL"
2025-03-11,2025-03,23,1,22.0,24.6,8859,0.1,403.0,0.83,0.0,5584.5,"VW-3s,ONL",-
2025-03-11,2025-03,0,-1,13.0,14.9,5089,0.05,391.0,0.83,0.0,5606.5,-,-
2025-03-11,2025-03,0,1,9.0,7.2,2731,0.09,303.0,0.81,0.0,5593.5,-,-
2025-03-11,2025-03,0,-1,43.5,32.0,17960,0.14,413.0,0.79,0.0,5602.5,-,ONL
2025-03-11,2025-03,0,1,18.5,6.3,5043,0.18,273.0,0.77,0.0,5559.0,ONL,-
2025-03-11,2025-03,1,-1,19.25,7.8,4755,0.17,247.0,0.84,0.0,5577.5,-,ONL
2025-03-11,2025-03,1,1,31.0,43.7,17417,0.01,562.0,0.83,0.0,5558.25,ONL,-
2025-03-11,2025-03,1,-1,10.75,3.4,1459,0.34,136.0,0.79,0.0,5589.25,-,-
2025-03-11,2025-03,1,1,42.25,26.1,12337,0.06,292.0,0.84,0.0,5578.5,-,-
2025-03-11,2025-03,2,-1,16.75,5.2,3337,0.21,199.0,0.81,0.0,5620.75,-,-
2025-03-11,2025-03,2,1,12.5,12.7,4631,0.09,370.0,0.85,0.0,5604.0,-,-
2025-03-11,2025-03,2,-1,11.0,9.6,2378,0.17,216.0,0.82,0.0,5616.5,-,-
2025-03-11,2025-03,2,1,30.75,18.8,9711,0.01,316.0,0.79,0.0,5605.5,-,"dP,VW2s,ONH"
2025-03-11,2025-03,3,-1,9.0,10.2,4621,0.05,513.0,0.79,0.0,5636.25,"dP,VW2s,ONH",pdC
2025-03-11,2025-03,3,1,8.75,0.2,1163,0.06,133.0,0.74,0.0,5627.25,pdC,"dP,ONH"
2025-03-11,2025-03,3,-1,16.0,47.2,7807,0.05,488.0,0.82,0.0,5636.0,"dP,ONH",-
2025-03-11,2025-03,4,1,17.5,28.1,4959,0.01,283.0,0.8,0.0,5620.0,-,"dP,ONH"
2025-03-11,2025-03,4,-1,10.25,32.5,3543,0.04,346.0,0.82,0.0,5637.5,"dP,ONH",pdC
2025-03-11,2025-03,5,1,9.5,28.8,3720,0.04,392.0,0.83,0.0,5627.25,pdC,"dP,ONH"
2025-03-11,2025-03,5,-1,10.75,12.0,1527,0.14,142.0,0.83,0.0,5636.75,"dP,ONH",-
2025-03-11,2025-03,5,1,12.75,34.1,6467,0.01,507.0,0.8,0.0,5626.0,-,"dP,ONH"
2025-03-11,2025-03,6,-1,23.0,81.8,16235,0.04,706.0,0.83,0.0,5638.75,"dP,ONH",-
2025-03-11,2025-03,7,1,31.25,82.7,40697,0.1,1302.0,0.83,0.0,5615.75,-,ONH
2025-03-11,2025-03,9,-1,14.5,58.3,34547,-0.03,2383.0,0.8,0.0,5647.0,ONH,wS1
2025-03-11,2025-03,10,1,12.25,26.5,20835,0.0,1701.0,0.73,0.0,5632.5,wS1,-
2025-03-11,2025-03,10,-1,17.5,38.6,13680,0.04,782.0,0.83,0.0,5644.75,-,pdC
2025-03-11,2025-03,11,1,24.0,51.8,29041,0.09,1210.0,0.76,0.0,5627.25,pdC,ONH
2025-03-11,2025-03,12,-1,26.75,14.2,12627,0.03,472.0,0.81,0.0,5651.25,ONH,-
2025-03-11,2025-03,12,1,16.25,11.4,12268,0.05,755.0,0.79,0.0,5624.5,-,-
2025-03-12,2025-03,22,1,4.0,2.2,1166,0.2,292.0,0.72,0.0,5580.75,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","dP,VW2s,VW3s,ONH"
2025-03-12,2025-03,22,-1,9.5,2.5,1481,0.18,156.0,0.75,0.0,5584.75,"dP,VW2s,VW3s,ONH","pdC,VW-2s,VW-3s,ONL"
2025-03-12,2025-03,22,1,19.25,53.4,7574,0.09,393.0,0.79,0.0,5575.25,"pdC,VW-2s,VW-3s,ONL","VW2s,ONH"
2025-03-12,2025-03,22,-1,11.75,34.2,4711,0.02,401.0,0.86,0.0,5594.5,"VW2s,ONH",-
2025-03-12,2025-03,23,1,15.75,52.6,6938,0.1,441.0,0.84,0.0,5582.75,-,"VW2s,ONH"
2025-03-12,2025-03,0,-1,12.75,17.1,2976,0.01,233.0,0.85,0.0,5598.5,"VW2s,ONH",dP
2025-03-12,2025-03,0,1,9.0,19.4,2300,0.09,256.0,0.85,0.0,5585.75,dP,-
2025-03-12,2025-03,1,-1,9.25,31.1,3545,-0.0,383.0,0.86,0.0,5594.75,-,dP
2025-03-12,2025-03,1,1,13.0,43.6,5058,0.07,389.0,0.83,0.0,5585.5,dP,"VW2s,ONH"
2025-03-12,2025-03,2,-1,13.5,67.8,5553,0.05,411.0,0.82,0.0,5598.5,"VW2s,ONH",dP
2025-03-12,2025-03,3,1,12.75,153.7,10286,0.04,807.0,0.83,0.0,5585.0,dP,"VW2s,ONH"
2025-03-12,2025-03,5,-1,19.0,62.5,6179,0.14,325.0,0.82,0.0,5597.75,"VW2s,ONH",pdC
2025-03-12,2025-03,7,1,8.0,6.8,1246,0.16,156.0,0.87,0.0,5578.75,pdC,dP
2025-03-12,2025-03,7,-1,9.25,5.7,1517,0.16,164.0,0.85,0.0,5586.75,dP,pdC
2025-03-12,2025-03,7,1,24.75,48.3,11164,0.1,451.0,0.84,0.0,5577.5,pdC,ONH
2025-03-12,2025-03,8,-1,16.25,28.2,11690,0.09,719.0,0.86,0.0,5602.25,ONH,dP
2025-03-12,2025-03,8,1,29.5,64.9,24036,0.05,815.0,0.85,0.0,5586.0,dP,ONH
2025-03-12,2025-03,9,-1,8.5,11.3,3821,0.09,450.0,0.82,0.0,5615.5,ONH,-
2025-03-12,2025-03,9,1,9.75,14.8,4338,0.16,445.0,0.8,0.0,5607.0,-,ONH
2025-03-12,2025-03,10,-1,11.0,16.1,5330,-0.14,485.0,0.81,0.0,5616.75,ONH,-
2025-03-12,2025-03,10,1,21.25,78.1,24007,0.08,1130.0,0.8,0.0,5605.75,-,ONH
2025-03-12,2025-03,11,-1,10.25,37.4,17338,-0.01,1692.0,0.81,0.0,5627.0,ONH,-
2025-03-12,2025-03,12,1,53.75,18.2,19141,0.08,356.0,0.76,0.0,5616.75,-,ONH
2025-03-12,2025-03,12,-1,18.25,0.1,3075,0.16,168.0,0.65,0.0,5670.5,ONH,-
2025-03-12,2025-03,12,1,21.25,0.2,3165,-0.04,149.0,0.75,0.0,5652.25,-,"mS2,ONH"
2025-03-12,2025-03,12,-1,31.25,2.3,21898,0.05,701.0,0.76,0.0,5673.5,"mS2,ONH",pdH
2025-03-12,2025-03,12,1,10.25,0.8,7560,0.2,738.0,0.79,0.0,5642.25,pdH,-
2025-03-12,2025-03,12,-1,15.5,2.5,14375,-0.02,927.0,0.84,0.0,5652.5,-,dR1
2025-03-12,2025-03,12,1,11.0,0.9,4411,0.07,401.0,0.81,0.0,5637.0,dR1,-
2025-03-12,2025-03,12,-1,15.0,2.0,8168,0.1,545.0,0.82,0.0,5648.0,-,wS1
2025-03-12,2025-03,12,1,8.0,0.7,3233,0.12,404.0,0.78,0.0,5633.0,wS1,-
2025-03-12,2025-03,12,-1,11.0,0.7,3443,0.19,313.0,0.78,0.0,5641.0,-,-
2025-03-12,2025-03,12,1,8.75,2.8,7223,0.1,825.0,0.8,0.0,5630.0,-,-
2025-03-12,2025-03,12,-1,13.75,2.4,7130,0.16,519.0,0.79,0.0,5638.75,-,-
2025-03-13,2025-03,22,-1,3.0,1.0,663,-0.02,221.0,0.8,0.0,5598.75,"dP,pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VW-2s,VW-3s,ONL"
2025-03-13,2025-03,22,1,27.25,126.8,16082,0.03,590.0,0.8,0.0,5595.75,"pdC,VW-2s,VW-3s,ONL","VW2s,ONH"
2025-03-13,2025-03,0,-1,19.25,91.5,12245,0.01,636.0,0.84,0.0,5623.0,"VW2s,ONH",-
2025-03-13,2025-03,1,1,9.25,32.8,3788,0.08,410.0,0.82,0.0,5603.75,-,VWAP
2025-03-13,2025-03,2,-1,37.25,184.0,28454,0.04,764.0,0.83,0.0,5613.0,VWAP,"VW-2s,ONL"
2025-03-13,2025-03,5,1,8.5,9.0,1409,0.11,166.0,0.87,0.0,5575.75,"VW-2s,ONL",-
2025-03-13,2025-03,5,-1,13.0,14.1,3382,0.07,260.0,0.85,0.0,5584.25,-,ONL
2025-03-13,2025-03,5,1,8.5,21.2,3161,0.11,372.0,0.86,0.0,5571.25,ONL,-
2025-03-13,2025-03,6,-1,16.25,23.9,6403,0.04,394.0,0.84,0.0,5579.75,-,"VW-2s,ONL"
2025-03-13,2025-03,6,1,21.25,29.1,6420,0.11,302.0,0.85,0.0,5563.5,"VW-2s,ONL",-
2025-03-13,2025-03,6,-1,12.75,17.8,4903,0.03,385.0,0.85,0.0,5584.75,-,-
2025-03-13,2025-03,7,1,13.0,12.8,2860,0.08,220.0,0.86,0.0,5572.0,-,-
2025-03-13,2025-03,7,-1,20.75,36.0,9833,0.02,474.0,0.87,0.0,5585.0,-,ONL
2025-03-13,2025-03,7,1,9.25,4.5,3830,0.1,414.0,0.9,0.0,5564.25,ONL,-
2025-03-13,2025-03,8,-1,9.0,3.8,1939,0.06,215.0,0.91,0.0,5573.5,-,ONL
2025-03-13,2025-03,8,1,9.5,5.4,2423,0.03,255.0,0.91,0.0,5564.5,ONL,-
2025-03-13,2025-03,8,-1,13.75,4.8,3905,0.16,284.0,0.88,0.0,5574.0,-,ONL
2025-03-13,2025-03,8,1,15.75,14.8,7701,0.07,489.0,0.89,0.0,5560.25,ONL,-
2025-03-13,2025-03,8,-1,8.0,7.4,2119,0.04,265.0,0.9,0.0,5576.0,-,-
2025-03-13,2025-03,8,1,13.75,19.6,5377,0.08,391.0,0.88,0.0,5568.0,-,-
2025-03-13,2025-03,9,-1,9.5,8.0,1811,0.08,191.0,0.89,0.0,5581.75,-,-
2025-03-13,2025-03,9,1,37.25,80.1,33622,0.04,903.0,0.83,0.0,5572.25,-,-
2025-03-13,2025-03,10,-1,22.75,60.0,28754,0.05,1264.0,0.83,0.0,5609.5,-,-
2025-03-13,2025-03,11,1,9.5,3.3,4680,0.07,493.0,0.76,0.0,5586.75,-,"dP,pdC"
2025-03-13,2025-03,11,-1,16.0,16.8,9298,0.11,581.0,0.82,0.0,5596.25,"dP,pdC",-
2025-03-13,2025-03,11,1,14.5,9.6,8235,0.04,568.0,0.8,0.0,5580.25,-,-
2025-03-13,2025-03,11,-1,11.5,1.0,4915,0.2,427.0,0.75,0.0,5594.75,-,-
2025-03-13,2025-03,11,1,8.25,0.8,5703,0.07,691.0,0.83,0.0,5583.25,-,VWAP
2025-03-13,2025-03,11,-1,15.75,14.6,14760,0.0,937.0,0.84,0.0,5591.5,VWAP,-
2025-03-13,2025-03,12,1,26.75,15.8,10814,0.06,404.0,0.84,0.0,5575.75,-,-
2025-03-13,2025-03,12,-1,16.25,2.0,7224,-0.01,445.0,0.81,0.0,5602.5,-,-
2025-03-13,2025-03,12,1,12.0,1.9,3171,0.14,264.0,0.91,0.0,5586.25,-,"dP,pdC"
2025-03-13,2025-03,12,-1,10.25,5.1,7821,0.02,763.0,0.85,0.0,5598.25,"dP,pdC",VWAP
2025-03-13,2025-03,12,1,8.75,2.7,3735,0.19,427.0,0.82,0.0,5588.0,VWAP,"dP,pdC"
2025-03-13,2025-03,12,-1,11.75,6.7,8632,0.09,735.0,0.8,0.0,5596.75,"dP,pdC",-
2025-03-14,2025-03,22,-1,1.0,0.0,207,-0.16,207.0,0.71,0.0,5540.0,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL"
2025-03-14,2025-03,22,1,12.5,14.2,5264,0.03,421.0,0.8,0.0,5539.0,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","dP,VW2s,ONH"
2025-03-14,2025-03,22,-1,8.25,12.3,3317,0.18,402.0,0.78,0.0,5551.5,"dP,VW2s,ONH",-
2025-03-14,2025-03,22,1,14.75,47.1,7872,0.06,534.0,0.83,0.0,5543.25,-,"VW2s,ONH"
2025-03-14,2025-03,23,-1,10.5,48.4,7428,0.05,707.0,0.85,0.0,5558.0,"VW2s,ONH",-
2025-03-14,2025-03,0,1,19.25,41.9,28122,0.1,1461.0,0.76,0.0,5547.5,-,"VW2s,ONH"
2025-03-14,2025-03,0,-1,8.0,48.0,16478,-0.01,2060.0,0.81,0.0,5566.75,"VW2s,ONH",VWAP
2025-03-14,2025-03,1,1,13.75,223.6,21545,0.06,1567.0,0.85,0.0,5558.75,VWAP,"VW2s,ONH"
2025-03-14,2025-03,5,-1,16.0,78.8,7575,0.04,473.0,0.86,0.0,5572.5,"VW2s,ONH",-
2025-03-14,2025-03,6,1,8.5,14.3,1459,0.1,172.0,0.86,0.0,5556.5,-,-
2025-03-14,2025-03,6,-1,11.75,45.4,6433,0.08,547.0,0.88,0.0,5565.0,-,-
2025-03-14,2025-03,7,1,10.75,12.4,1692,0.22,157.0,0.87,0.0,5553.25,-,-
2025-03-14,2025-03,7,-1,11.0,13.8,2518,0.08,229.0,0.89,0.0,5564.0,-,-
2025-03-14,2025-03,8,1,18.75,27.5,8660,0.08,462.0,0.9,0.0,5553.0,-,"VW2s,ONH"
2025-03-14,2025-03,8,-1,8.5,8.6,2937,0.06,346.0,0.88,0.0,5571.75,"VW2s,ONH",-
2025-03-14,2025-03,8,1,10.5,48.0,8245,0.08,785.0,0.89,0.0,5563.25,-,"VW2s,ONH"
2025-03-14,2025-03,9,-1,15.25,71.7,25685,-0.01,1684.0,0.84,0.0,5573.75,"VW2s,ONH",-
2025-03-14,2025-03,10,1,20.5,18.2,12696,0.14,619.0,0.85,0.0,5558.5,-,ONH
2025-03-14,2025-03,10,-1,14.25,25.6,9125,0.07,640.0,0.88,0.0,5579.0,ONH,VWAP
2025-03-14,2025-03,11,1,23.25,72.6,29351,0.07,1262.0,0.83,0.0,5564.75,VWAP,ONH
2025-03-17,2025-03,22,-1,1.75,0.1,264,-0.03,151.0,0.78,0.0,5625.25,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VWAP,VW-2s,VW-3s,ONH,ONL"
2025-03-17,2025-03,22,1,8.25,0.8,675,0.29,82.0,0.81,0.0,5623.5,"VWAP,VW-2s,VW-3s,ONH,ONL","VW2s,ONH"
2025-03-17,2025-03,22,-1,29.25,70.7,18096,0.04,619.0,0.86,0.0,5631.75,"VW2s,ONH",ONL
2025-03-17,2025-03,23,1,15.25,158.2,27617,0.04,1811.0,0.82,0.0,5602.5,ONL,wP
2025-03-17,2025-03,1,-1,18.75,333.3,20545,0.02,1096.0,0.87,0.0,5617.75,wP,ONL
2025-03-17,2025-03,7,1,35.5,237.3,45787,0.07,1290.0,0.87,0.0,5599.0,ONL,"VW3s,ONH"
2025-03-17,2025-03,11,-1,17.5,69.7,27542,-0.0,1574.0,0.85,0.0,5634.5,"VW3s,ONH","wP,VWAP"
2025-03-17,2025-03,12,1,32.0,12.3,15950,0.15,498.0,0.83,0.0,5617.0,"wP,VWAP","pdH,ONH"
2025-03-18,2025-03,22,1,6.25,46.6,10894,-0.02,1743.0,0.76,0.0,5679.5,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW2s,VW3s,ONH"
2025-03-18,2025-03,22,-1,30.25,356.8,37545,0.03,1241.0,0.82,0.0,5685.75,"VW2s,VW3s,ONH","VW-3s,ONL"
2025-03-18,2025-03,4,1,27.75,236.5,10459,0.1,377.0,0.92,0.0,5655.5,"VW-3s,ONL",-
2025-03-18,2025-03,8,-1,9.25,7.2,1015,0.09,110.0,0.91,0.0,5683.25,-,"dP,mS2,VWAP"
2025-03-18,2025-03,8,1,9.0,31.9,2407,0.09,267.0,0.92,0.0,5674.0,"dP,mS2,VWAP",-
2025-03-18,2025-03,9,-1,29.5,57.5,25123,-0.0,852.0,0.82,0.0,5683.0,-,"VW-3s,ONL"
2025-03-18,2025-03,10,1,12.5,11.6,3923,-0.08,314.0,0.9,0.0,5653.5,"VW-3s,ONL",-
2025-03-18,2025-03,10,-1,9.5,5.6,2486,0.08,262.0,0.83,0.0,5666.0,-,VW-2s
2025-03-18,2025-03,10,1,15.25,39.6,5591,0.01,367.0,0.92,0.0,5656.5,VW-2s,"dP,VWAP"
2025-03-18,2025-03,11,-1,14.75,28.3,3540,0.04,240.0,0.92,0.0,5671.75,"dP,VWAP",VW-2s
2025-03-18,2025-03,11,1,14.75,16.0,1496,0.17,101.0,0.94,0.0,5657.0,VW-2s,"dP,VWAP"
2025-03-18,2025-03,11,-1,11.0,13.0,1311,0.07,119.0,0.93,0.0,5671.75,"dP,VWAP",-
2025-03-18,2025-03,12,1,10.0,21.3,1748,0.09,175.0,0.93,0.0,5660.75,-,VWAP
2025-03-19,2025-03,22,1,0.5,0.0,5,0.4,10.0,0.74,0.0,5619.0,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL"
2025-03-19,2025-03,22,-1,10.0,29.8,7800,-0.02,780.0,0.73,0.0,5619.5,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW-2s,ONL"
2025-03-19,2025-03,22,1,28.5,142.2,22867,-0.03,802.0,0.79,0.0,5609.5,"VW-2s,ONL","VW2s,ONH"
2025-03-19,2025-03,0,-1,15.75,262.1,16330,0.0,1037.0,0.84,0.0,5638.0,"VW2s,ONH",-
2025-03-19,2025-03,5,1,8.0,21.1,677,0.14,85.0,0.83,0.0,5622.25,-,-
2025-03-19,2025-03,5,-1,16.75,99.1,2586,0.29,154.0,0.85,0.0,5630.25,-,-
2025-03-19,2025-03,7,1,9.25,14.6,463,-0.0,50.0,0.95,0.0,5613.5,-,-
2025-03-19,2025-03,7,-1,16.25,15.4,963,0.2,59.0,0.93,0.0,5622.75,-,ONL
2025-03-19,2025-03,7,1,21.5,52.0,3621,0.12,168.0,0.94,0.0,5606.5,ONL,dP
2025-03-19,2025-03,8,-1,10.75,40.6,6505,-0.05,605.0,0.85,0.0,5628.0,dP,"wP,pdC"
2025-03-19,2025-03,9,1,20.25,147.8,15533,-0.07,767.0,0.86,0.0,5617.25,"wP,pdC",ONH
2025-03-19,2025-03,11,-1,10.0,11.8,1297,0.23,130.0,0.89,0.0,5637.5,ONH,dP
2025-03-19,2025-03,11,1,8.25,2.5,922,0.23,112.0,0.89,0.0,5627.5,dP,-
2025-03-20,2025-03,22,1,79.25,318.1,21516,0.05,271.0,0.84,0.0,5680.5,"VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL",ONH
2025-03-20,2025-03,3,-1,11.0,269.2,18687,0.01,1699.0,0.82,0.0,5759.75,ONH,VWAP
2025-03-20,2025-03,7,1,9.0,43.1,10486,0.07,1165.0,0.84,0.0,5748.75,VWAP,ONH
2025-03-20,2025-03,8,-1,75.0,110.8,64245,0.08,857.0,0.81,0.0,5757.75,ONH,-
2025-03-20,2025-03,10,1,13.5,6.2,8530,0.08,632.0,0.87,0.0,5682.75,-,-
2025-03-20,2025-03,10,-1,10.5,4.4,6075,-0.01,579.0,0.89,0.0,5696.25,-,-
2025-03-20,2025-03,10,1,10.0,3.0,2680,0.16,268.0,0.87,0.0,5685.75,-,-
2025-03-20,2025-03,10,-1,12.25,8.4,8063,0.03,658.0,0.88,0.0,5695.75,-,-
2025-03-20,2025-03,10,1,26.25,37.8,20569,0.06,784.0,0.86,0.0,5683.5,-,-
2025-03-20,2025-03,11,-1,14.0,11.3,5467,0.13,390.0,0.85,0.0,5709.75,-,-
2025-03-20,2025-03,11,1,16.25,19.9,8481,0.16,522.0,0.83,0.0,5695.75,-,-
2025-03-21,2025-03,22,1,3.5,39.1,2859,0.13,817.0,0.74,0.0,5716.25,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VW2s,VW3s,ONH"
2025-03-21,2025-03,22,-1,13.25,51.5,5012,0.04,378.0,0.76,0.0,5719.75,"VW2s,VW3s,ONH",ONL
2025-03-21,2025-03,23,1,17.25,129.3,12803,0.02,742.0,0.79,0.0,5706.5,ONL,"dP,wR1,VW2s,ONH"
2025-03-21,2025-03,1,-1,24.0,250.1,21134,0.01,881.0,0.81,0.0,5723.75,"dP,wR1,VW2s,ONH","VW-3s,ONL"
2025-03-21,2025-03,5,1,17.25,70.5,7657,0.13,444.0,0.79,0.0,5699.75,"VW-3s,ONL",pdC
2025-03-21,2025-03,7,-1,19.5,44.0,7041,0.09,361.0,0.8,0.0,5717.0,pdC,ONL
2025-03-21,2025-03,7,1,13.75,23.3,7180,0.11,522.0,0.82,0.0,5697.5,ONL,VWAP
2025-03-21,2025-03,8,-1,27.0,36.4,16654,0.1,617.0,0.84,0.0,5711.25,VWAP,"pdL,ONL"
2025-03-21,2025-03,8,1,20.5,91.1,25157,0.02,1227.0,0.85,0.0,5684.25,"pdL,ONL",VWAP
2025-03-21,2025-03,10,-1,15.5,24.0,6683,0.0,431.0,0.82,0.0,5704.75,VWAP,-
2025-03-21,2025-03,10,1,12.5,63.1,12637,0.05,1011.0,0.85,0.0,5689.25,-,VWAP
2025-03-21,2025-03,11,-1,9.5,12.4,3123,0.1,329.0,0.81,0.0,5701.75,VWAP,-
2025-03-21,2025-03,11,1,10.75,19.7,6274,0.05,584.0,0.83,0.0,5692.25,-,VWAP
2025-03-21,2025-03,12,-1,35.5,29.5,25646,0.12,722.0,0.79,0.0,5703.0,VWAP,ONL
2025-03-21,2025-03,12,1,8.5,5.6,9616,0.12,1131.0,0.77,0.0,5667.5,ONL,mS2
2025-03-24,2025-03,22,-1,2.25,0.0,1024,-0.1,455.0,0.67,0.0,5743.25,"dR1,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","VWAP,VW-2s,VW-3s,ONL"
2025-03-24,2025-03,22,1,13.25,2.6,5572,0.11,421.0,0.69,0.0,5741.0,"VWAP,VW-2s,VW-3s,ONL","VW2s,ONH"
2025-03-24,2025-03,22,-1,13.25,60.9,19630,-0.02,1482.0,0.73,0.0,5754.25,"VW2s,ONH","VW-2s,ONL"
2025-03-24,2025-03,23,1,39.5,611.5,93771,0.09,2374.0,0.77,0.0,5741.0,"VW-2s,ONL","VW2s,ONH"
2025-03-24,2025-03,9,-1,12.0,20.6,9890,0.09,824.0,0.76,0.0,5780.5,"VW2s,ONH",dR2
2025-03-25,2025-03,22,1,0.75,0.6,266,0.45,355.0,0.68,0.0,5814.25,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL"
2025-03-25,2025-03,22,-1,8.25,136.3,11444,0.01,1387.0,0.71,0.0,5815.0,"pdC,VWAP,VW2s,VW-2s,VW3s,VW-3s,ONH,ONL","dP,VW-2s,VW-3s,ONL"
2025-03-25,2025-03,0,1,9.25,56.4,12770,0.11,1381.0,0.69,0.0,5806.75,"dP,VW-2s,VW-3s,ONL","VW2s,VW3s,ONH"
2025-03-25,2025-03,1,-1,11.5,316.8,20699,0.01,1800.0,0.74,0.0,5816.0,"VW2s,VW3s,ONH","dP,VW-2s,VW-3s,ONL"
2025-03-25,2025-03,6,1,9.25,38.2,3539,0.16,383.0,0.71,0.0,5804.5,"dP,VW-2s,VW-3s,ONL","pdC,VW2s"
